id,image_path,marker,region
5fdf4534fa9d2042,images/5fdf4534fa9d2042.jpg,CD45RO,CT
10cb34732b177a03,images/10cb34732b177a03.jpg,LAG3,CT
f464aed6447601d6,images/f464aed6447601d6.jpg,20x,IM
85778e9030b6ee84,images/85778e9030b6ee84.jpg,20x,CT
d0b8f1df217f8e96,images/d0b8f1df217f8e96.jpg,T,IM
dbba01c29cd42bd8,images/dbba01c29cd42bd8.jpg,CD45RO,IM
0b7c672a82fc5f28,images/0b7c672a82fc5f28.jpg,CD45RO,N
6f048962fb47c2c4,images/6f048962fb47c2c4.jpg,CD8,CT
d1fd5c9683cdaf3d,images/d1fd5c9683cdaf3d.jpg,T,IM
e4dda720b77c36bb,images/e4dda720b77c36bb.jpg,20x,IM
a6f15ccfac9ea254,images/a6f15ccfac9ea254.jpg,20x,CT
869c86d79e6ba8c1,images/869c86d79e6ba8c1.jpg,CD45RO,CT
7f8e7a57dab5f6ef,images/7f8e7a57dab5f6ef.jpg,LAG3,CT
5f34ecd82e4a4ea9,images/5f34ecd82e4a4ea9.jpg,20x,CT
46d57ec9e163547f,images/46d57ec9e163547f.jpg,20x,IM
0818034459d6f1b0,images/0818034459d6f1b0.jpg,CD8,CT
27240990882b8fce,images/27240990882b8fce.jpg,20x,CT
f8ef7daedf15ed50,images/f8ef7daedf15ed50.jpg,PD1,IM
73e2f39e881bc0d1,images/73e2f39e881bc0d1.jpg,20x,CT
247b9486183b8b6a,images/247b9486183b8b6a.jpg,T,IM
03cb2c79967c189f,images/03cb2c79967c189f.jpg,T,IM
7bb0201409a97915,images/7bb0201409a97915.jpg,CD8,CT
704073bedc58e5b9,images/704073bedc58e5b9.jpg,LAG3,IM
36c2a2c5aa6ce1c9,images/36c2a2c5aa6ce1c9.jpg,T,IM
94252361e68937e3,images/94252361e68937e3.jpg,CD3,IM
459860ef3ce279ad,images/459860ef3ce279ad.jpg,CD3,CT
a7d5177711763923,images/a7d5177711763923.jpg,20x,IM
185557aedda37493,images/185557aedda37493.jpg,CD45RO,CT
14bcd7ee019d036a,images/14bcd7ee019d036a.jpg,T,IM
84fb144cf20e7cd3,images/84fb144cf20e7cd3.jpg,CD8,CT
ad7623109e837086,images/ad7623109e837086.jpg,CD8,CT
cea160f1dfd693b1,images/cea160f1dfd693b1.jpg,CD8,CT
a171304ae40dfd65,images/a171304ae40dfd65.jpg,20x,IM
71719828c8706fda,images/71719828c8706fda.jpg,PD1,CT
322f53a6c7891296,images/322f53a6c7891296.jpg,20x,IM
d4dac659994c64b5,images/d4dac659994c64b5.jpg,PD1,CT
c64449e529fe9b82,images/c64449e529fe9b82.jpg,T,IM
3a6e007e1a17fe96,images/3a6e007e1a17fe96.jpg,CD45RO,IM
b175d8381aeff282,images/b175d8381aeff282.jpg,LAG3,CT
dc28bc8d76c91fab,images/dc28bc8d76c91fab.jpg,CD8,N
ad68c13c3f8f052b,images/ad68c13c3f8f052b.jpg,LAG3,CT
217c124f56734b8a,images/217c124f56734b8a.jpg,PD1,CT
e9c8886646bccb40,images/e9c8886646bccb40.jpg,LAG3,CT
8508c664978ba49d,images/8508c664978ba49d.jpg,LAG3,CT
4a9093fb8f1a4ff2,images/4a9093fb8f1a4ff2.jpg,CD3,IM
b0c2000c848833cd,images/b0c2000c848833cd.jpg,CD8,CT
a742642916ce8bac,images/a742642916ce8bac.jpg,CD3,IM
6654141b0e35fab5,images/6654141b0e35fab5.jpg,CD8,IM
f750387a865dd0ed,images/f750387a865dd0ed.jpg,LAG3,IM
963ff56c9d522178,images/963ff56c9d522178.jpg,CD45RO,CT
796fdf01f379a0ed,images/796fdf01f379a0ed.jpg,20x,CT
c58f958007d130e8,images/c58f958007d130e8.jpg,CD8,CT
017e157f914bcdc7,images/017e157f914bcdc7.jpg,CD45RO,N
62cbfca231bc0122,images/62cbfca231bc0122.jpg,PD1,CT
d6ee842350a808d3,images/d6ee842350a808d3.jpg,CD3,CT
d609366ecfc71610,images/d609366ecfc71610.jpg,CD45RO,CT
31678e7f11ae3ef1,images/31678e7f11ae3ef1.jpg,CD3,CT
94e9893b9b0c5fd1,images/94e9893b9b0c5fd1.jpg,CD8,IM
7643b474d7ca363a,images/7643b474d7ca363a.jpg,LAG3,IM
ba86d11f289bd261,images/ba86d11f289bd261.jpg,CD8,IM
f959b95da8c8fa1b,images/f959b95da8c8fa1b.jpg,20x,CT
03c89c1932d3b03a,images/03c89c1932d3b03a.jpg,T,IM
518b70bb0fad11ef,images/518b70bb0fad11ef.jpg,T,IM
6c31416bb24de2ae,images/6c31416bb24de2ae.jpg,CD3,IM
194797381ce76005,images/194797381ce76005.jpg,T,IM
aec909df1d5557e0,images/aec909df1d5557e0.jpg,CD8,N
d5fd995344915799,images/d5fd995344915799.jpg,20x,CT
856e721ccf3954b3,images/856e721ccf3954b3.jpg,LAG3,IM
0c0a5534fc5cf484,images/0c0a5534fc5cf484.jpg,LAG3,IM
54239a333fe8d5a0,images/54239a333fe8d5a0.jpg,LAG3,CT
69a278a6069916ae,images/69a278a6069916ae.jpg,CD45RO,CT
81a8a387e7134867,images/81a8a387e7134867.jpg,T,IM
23abee6d49f1cb1c,images/23abee6d49f1cb1c.jpg,20x,CT
b928ea6784b2939f,images/b928ea6784b2939f.jpg,PD1,CT
9afe54bad880f170,images/9afe54bad880f170.jpg,20x,IM
c088c9040146dcf3,images/c088c9040146dcf3.jpg,CD45RO,IM
